Beam,Node,X,Y,Z
290,24836,0.0,0.1358,0.029044
290,24837,0.01425,0.1358,0.029044
290,24838,0.0095,0.1358,0.029044
290,24839,0.00475,0.1358,0.029044
293,24862,0.039,0.1358,0.029044
293,24863,0.02,0.1358,0.029044
293,24864,0.03425,0.1358,0.029044
293,24865,0.0295,0.1358,0.029044
293,24866,0.02475,0.1358,0.029044
296,24943,0.059,0.1358,0.029044
296,24944,0.04,0.1358,0.029044
296,24945,0.05425,0.1358,0.029044
296,24946,0.0495,0.1358,0.029044
296,24947,0.04475,0.1358,0.029044
299,25258,0.019,0.2358,0.029044
299,25259,0.0,0.2358,0.029044
299,25260,0.01425,0.2358,0.029044
299,25261,0.0095,0.2358,0.029044
299,25262,0.00475,0.2358,0.029044
302,25339,0.039,0.2358,0.029044
302,25340,0.02,0.2358,0.029044
302,25341,0.03425,0.2358,0.029044
302,25342,0.0295,0.2358,0.029044
302,25343,0.02475,0.2358,0.029044
305,25402,0.059,0.2358,0.029044
305,25403,0.04,0.2358,0.029044
305,25404,0.05425,0.2358,0.029044
305,25405,0.0495,0.2358,0.029044
305,25406,0.04475,0.2358,0.029044
308,24511,0.019,0.063803,0.029125
308,24512,0.0,0.063803,0.029125
308,24513,0.01425,0.063803,0.029125
308,24514,0.0095,0.063803,0.029125
308,24515,0.00475,0.063803,0.029125
311,24502,0.039,0.063803,0.029125
311,24503,0.02,0.063803,0.029125
311,24504,0.03425,0.063803,0.029125
311,24505,0.0295,0.063803,0.029125
311,24506,0.02475,0.063803,0.029125
314,24493,0.059,0.063803,0.029125
314,24494,0.04,0.063803,0.029125
314,24495,0.05425,0.063803,0.029125
314,24496,0.0495,0.063803,0.029125
314,24497,0.04475,0.063803,0.029125
317,25033,0.019,0.1638,0.029125
317,25034,0.0,0.1638,0.029125
317,25035,0.01425,0.1638,0.029125
317,25036,0.0095,0.1638,0.029125
317,25037,0.00475,0.1638,0.029125
320,25024,0.039,0.1638,0.029125
320,25025,0.02,0.1638,0.029125
320,25026,0.03425,0.1638,0.029125
320,25027,0.0295,0.1638,0.029125
320,25028,0.02475,0.1638,0.029125
323,25015,0.059,0.1638,0.029125
323,25016,0.04,0.1638,0.029125
323,25017,0.05425,0.1638,0.029125
323,25018,0.0495,0.1638,0.029125
323,25019,0.04475,0.1638,0.029125
326,25294,0.019,0.2638,0.029125
326,25295,0.0,0.2638,0.029125
326,25296,0.01425,0.2638,0.029125
326,25297,0.0095,0.2638,0.029125
326,25298,0.00475,0.2638,0.029125
329,25303,0.039,0.2638,0.029125
329,25304,0.02,0.2638,0.029125
329,25305,0.03425,0.2638,0.029125
329,25306,0.0295,0.2638,0.029125
329,25307,0.02475,0.2638,0.029125
332,25438,0.059,0.2638,0.029125
332,25439,0.04,0.2638,0.029125
332,25440,0.05425,0.2638,0.029125
332,25441,0.0495,0.2638,0.029125
332,25442,0.04475,0.2638,0.029125
335,24601,0.019,0.042803,0.030136
335,24602,0.0,0.042803,0.030136
335,24603,0.01425,0.042803,0.030136
335,24604,0.0095,0.042803,0.030136
335,24605,0.00475,0.042803,0.030136
338,24592,0.039,0.042803,0.030136
338,24593,0.02,0.042803,0.030136
338,24594,0.03425,0.042803,0.030136
338,24595,0.0295,0.042803,0.030136
338,24596,0.02475,0.042803,0.030136
341,24583,0.059,0.042803,0.030136
341,24584,0.04,0.042803,0.030136
341,24585,0.05425,0.042803,0.030136
341,24586,0.0495,0.042803,0.030136
341,24587,0.04475,0.042803,0.030136
344,24844,0.019,0.1428,0.030136
344,24845,0.0,0.1428,0.030136
344,24846,0.01425,0.1428,0.030136
344,24847,0.0095,0.1428,0.030136
344,24848,0.00475,0.1428,0.030136
347,24853,0.039,0.1428,0.030136
347,24854,0.02,0.1428,0.030136
347,24855,0.03425,0.1428,0.030136
347,24856,0.0295,0.1428,0.030136
347,24857,0.02475,0.1428,0.030136
350,24952,0.059,0.1428,0.030136
350,24953,0.04,0.1428,0.030136
350,24954,0.05425,0.1428,0.030136
350,24955,0.0495,0.1428,0.030136
350,24956,0.04475,0.1428,0.030136
353,25267,0.019,0.2428,0.030136
353,25268,0.0,0.2428,0.030136
353,25269,0.01425,0.2428,0.030136
353,25270,0.0095,0.2428,0.030136
353,25271,0.00475,0.2428,0.030136
356,25330,0.039,0.2428,0.030136
356,25331,0.02,0.2428,0.030136
356,25332,0.03425,0.2428,0.030136
356,25333,0.0295,0.2428,0.030136
356,25334,0.02475,0.2428,0.030136
359,25411,0.059,0.2428,0.030136
359,25412,0.04,0.2428,0.030136
359,25413,0.05425,0.2428,0.030136
359,25414,0.0495,0.2428,0.030136
359,25415,0.04475,0.2428,0.030136
362,24547,0.019,0.056803,0.030176
362,24548,0.0,0.056803,0.030176
362,24549,0.01425,0.056803,0.030176
362,24550,0.0095,0.056803,0.030176
362,24551,0.00475,0.056803,0.030176
365,24538,0.039,0.056803,0.030176
365,24539,0.02,0.056803,0.030176
365,24540,0.03425,0.056803,0.030176
365,24541,0.0295,0.056803,0.030176
365,24542,0.02475,0.056803,0.030176
368,24529,0.059,0.056803,0.030176
368,24530,0.04,0.056803,0.030176
368,24531,0.05425,0.056803,0.030176
368,24532,0.0495,0.056803,0.030176
368,24533,0.04475,0.056803,0.030176
371,24988,0.019,0.1568,0.030176
371,24989,0.0,0.1568,0.030176
371,24990,0.01425,0.1568,0.030176
371,24991,0.0095,0.1568,0.030176
371,24992,0.00475,0.1568,0.030176
374,24997,0.039,0.1568,0.030176
374,24998,0.02,0.1568,0.030176
374,24999,0.03425,0.1568,0.030176
374,25000,0.0295,0.1568,0.030176
374,25001,0.02475,0.1568,0.030176
377,25006,0.059,0.1568,0.030176
377,25007,0.04,0.1568,0.030176
377,25008,0.05425,0.1568,0.030176
377,25009,0.0495,0.1568,0.030176
377,25010,0.04475,0.1568,0.030176
380,25285,0.019,0.2568,0.030176
380,25286,0.0,0.2568,0.030176
380,25287,0.01425,0.2568,0.030176
380,25288,0.0095,0.2568,0.030176
380,25289,0.00475,0.2568,0.030176
383,25312,0.039,0.2568,0.030176
383,25313,0.02,0.2568,0.030176
383,25314,0.03425,0.2568,0.030176
383,25315,0.0295,0.2568,0.030176
383,25316,0.02475,0.2568,0.030176
386,25429,0.059,0.2568,0.030176
386,25430,0.04,0.2568,0.030176
386,25431,0.05425,0.2568,0.030176
386,25432,0.0495,0.2568,0.030176
386,25433,0.04475,0.2568,0.030176
416,24556,0.019,0.049803,0.030509
416,24557,0.0,0.049803,0.030509
416,24558,0.01425,0.049803,0.030509
416,24559,0.0095,0.049803,0.030509
416,24560,0.00475,0.049803,0.030509
419,24565,0.039,0.049803,0.030509
419,24566,0.02,0.049803,0.030509
419,24567,0.03425,0.049803,0.030509
419,24568,0.0295,0.049803,0.030509
419,24569,0.02475,0.049803,0.030509
422,24574,0.059,0.049803,0.030509
422,24575,0.04,0.049803,0.030509
422,24576,0.05425,0.049803,0.030509
422,24577,0.0495,0.049803,0.030509
422,24578,0.04475,0.049803,0.030509
425,24979,0.019,0.1498,0.030509
425,24980,0.0,0.1498,0.030509
425,24981,0.01425,0.1498,0.030509
425,24982,0.0095,0.1498,0.030509
425,24983,0.00475,0.1498,0.030509
428,24970,0.039,0.1498,0.030509
428,24971,0.02,0.1498,0.030509
428,24972,0.03425,0.1498,0.030509
428,24973,0.0295,0.1498,0.030509
428,24974,0.02475,0.1498,0.030509
431,24961,0.059,0.1498,0.030509
431,24962,0.04,0.1498,0.030509
431,24963,0.05425,0.1498,0.030509
431,24964,0.0495,0.1498,0.030509
431,24965,0.04475,0.1498,0.030509
434,25276,0.019,0.2498,0.030509
434,25277,0.0,0.2498,0.030509
434,25278,0.01425,0.2498,0.030509
434,25279,0.0095,0.2498,0.030509
434,25280,0.00475,0.2498,0.030509
437,25321,0.039,0.2498,0.030509
437,25322,0.02,0.2498,0.030509
437,25323,0.03425,0.2498,0.030509
437,25324,0.0295,0.2498,0.030509
437,25325,0.02475,0.2498,0.030509
440,25420,0.059,0.2498,0.030509
440,25421,0.04,0.2498,0.030509
440,25422,0.05425,0.2498,0.030509
440,25423,0.0495,0.2498,0.030509
440,25424,0.04475,0.2498,0.030509
65,24736,0.019,0.0078019,0.016231
65,24737,0.0,0.0078019,0.016231
65,24738,0.01425,0.0078019,0.016231
65,24739,0.0095,0.0078019,0.016231
65,24740,0.00475,0.0078019,0.016231
68,24727,0.039,0.0078019,0.016231
68,24728,0.02,0.0078019,0.016231
68,24729,0.03425,0.0078019,0.016231
68,24730,0.0295,0.0078019,0.016231
68,24731,0.02475,0.0078019,0.016231
71,24718,0.059,0.0078019,0.016231
71,24719,0.04,0.0078019,0.016231
71,24720,0.05425,0.0078019,0.016231
71,24721,0.0495,0.0078019,0.016231
71,24722,0.04475,0.0078019,0.016231
74,24799,0.019,0.1078,0.016231
74,24800,0.0,0.1078,0.016231
74,24801,0.01425,0.1078,0.016231
74,24802,0.0095,0.1078,0.016231
74,24803,0.00475,0.1078,0.016231
77,24898,0.039,0.1078,0.016231
77,24899,0.02,0.1078,0.016231
77,24900,0.03425,0.1078,0.016231
77,24901,0.0295,0.1078,0.016231
77,24902,0.02475,0.1078,0.016231
80,24907,0.059,0.1078,0.016231
80,24908,0.04,0.1078,0.016231
80,24909,0.05425,0.1078,0.016231
80,24910,0.0495,0.1078,0.016231
80,24911,0.04475,0.1078,0.016231
83,25222,0.019,0.2078,0.016231
83,25223,0.0,0.2078,0.016231
83,25224,0.01425,0.2078,0.016231
83,25225,0.0095,0.2078,0.016231
83,25226,0.00475,0.2078,0.016231
86,25213,0.039,0.2078,0.016231
86,25214,0.02,0.2078,0.016231
86,25215,0.03425,0.2078,0.016231
86,25216,0.0295,0.2078,0.016231
86,25217,0.02475,0.2078,0.016231
89,25204,0.059,0.2078,0.016231
89,25205,0.04,0.2078,0.016231
89,25206,0.05425,0.2078,0.016231
89,25207,0.0495,0.2078,0.016231
89,25208,0.04475,0.2078,0.016231
92,24448,0.019,0.091804,0.016529
92,24449,0.0,0.091804,0.016529
92,24450,0.01425,0.091804,0.016529
92,24451,0.0095,0.091804,0.016529
92,24452,0.00475,0.091804,0.016529
95,24421,0.039,0.091804,0.016529
95,24422,0.02,0.091804,0.016529
95,24423,0.03425,0.091804,0.016529
95,24424,0.0295,0.091804,0.016529
95,24425,0.02475,0.091804,0.016529
98,24367,0.059,0.091804,0.016529
98,24368,0.04,0.091804,0.016529
98,24369,0.05425,0.091804,0.016529
98,24370,0.0495,0.091804,0.016529
98,24371,0.04475,0.091804,0.016529
1,24746,0.0,0.00080961,0.010193
1,24749,0.00475,0.00080961,0.010193
1,24748,0.0095,0.00080961,0.010193
1,24747,0.01425,0.00080961,0.010193
1,24745,0.019,0.00080961,0.010193
2,24755,0.02,0.00080961,0.010193
2,24758,0.02475,0.00080961,0.010193
2,24757,0.0295,0.00080961,0.010193
2,24756,0.03425,0.00080961,0.010193
2,24754,0.039,0.00080961,0.010193
3,24764,0.04,0.00080961,0.010193
3,24767,0.04475,0.00080961,0.010193
3,24766,0.0495,0.00080961,0.010193
3,24765,0.05425,0.00080961,0.010193
3,24763,0.059,0.00080961,0.010193
4,24440,0.0,0.098988,0.010367
4,24443,0.00475,0.098988,0.010367
4,24442,0.0095,0.098988,0.010367
4,24441,0.01425,0.098988,0.010367
4,24439,0.019,0.098988,0.010367
5,24791,0.0,0.10081,0.010193
5,24794,0.00475,0.10081,0.010193
5,24793,0.0095,0.10081,0.010193
5,24792,0.01425,0.10081,0.010193
5,24790,0.019,0.10081,0.010193
6,24431,0.02,0.098988,0.010367
6,24434,0.02475,0.098988,0.010367
6,24433,0.0295,0.098988,0.010367
6,24432,0.03425,0.098988,0.010367
6,24430,0.039,0.098988,0.010367
7,24782,0.02,0.10081,0.010193
7,24785,0.02475,0.10081,0.010193
7,24784,0.0295,0.10081,0.010193
7,24783,0.03425,0.10081,0.010193
7,24781,0.039,0.10081,0.010193
8,24377,0.04,0.098988,0.010367
8,24380,0.04475,0.098988,0.010367
8,24379,0.0495,0.098988,0.010367
8,24378,0.05425,0.098988,0.010367
8,24376,0.059,0.098988,0.010367
9,24773,0.04,0.10081,0.010193
9,24776,0.04475,0.10081,0.010193
9,24775,0.0495,0.10081,0.010193
9,24774,0.05425,0.10081,0.010193
9,24772,0.059,0.10081,0.010193
10,25142,0.0,0.19899,0.010367
10,25145,0.00475,0.19899,0.010367
10,25144,0.0095,0.19899,0.010367
10,25143,0.01425,0.19899,0.010367
10,25141,0.019,0.19899,0.010367
11,25133,0.0,0.20081,0.010193
11,25136,0.00475,0.20081,0.010193
11,25135,0.0095,0.20081,0.010193
11,25134,0.01425,0.20081,0.010193
11,25132,0.019,0.20081,0.010193
12,25124,0.02,0.19899,0.010367
12,25127,0.02475,0.19899,0.010367
12,25126,0.0295,0.19899,0.010367
12,25125,0.03425,0.19899,0.010367
12,25123,0.039,0.19899,0.010367
13,25115,0.02,0.20081,0.010193
13,25118,0.02475,0.20081,0.010193
13,25117,0.0295,0.20081,0.010193
13,25116,0.03425,0.20081,0.010193
13,25114,0.039,0.20081,0.010193
14,25097,0.04,0.19899,0.010367
14,25100,0.04475,0.19899,0.010367
14,25099,0.0495,0.19899,0.010367
14,25098,0.05425,0.19899,0.010367
14,25096,0.059,0.19899,0.010367
15,25106,0.04,0.20081,0.010193
15,25109,0.04475,0.20081,0.010193
15,25108,0.0495,0.20081,0.010193
15,25107,0.05425,0.20081,0.010193
15,25105,0.059,0.20081,0.010193
16,25574,0.0,0.29899,0.010367
16,25577,0.00475,0.29899,0.010367
16,25576,0.0095,0.29899,0.010367
16,25575,0.01425,0.29899,0.010367
16,25573,0.019,0.29899,0.010367
17,25565,0.02,0.29899,0.010367
17,25568,0.02475,0.29899,0.010367
17,25567,0.0295,0.29899,0.010367
17,25566,0.03425,0.29899,0.010367
17,25564,0.039,0.29899,0.010367
18,25556,0.04,0.29899,0.010367
18,25559,0.04475,0.29899,0.010367
18,25558,0.0495,0.29899,0.010367
18,25557,0.05425,0.29899,0.010367
18,25555,0.059,0.29899,0.010367
